epoch,circuit_down
1641474600,0
1641474720,0
1641474840,0
1641474960,0
1641475080,0
1641475200,0
1641475320,0
1641475440,0
1641475560,0
1641475680,0
1641475800,0
1641475920,0
1641476040,0
1641476160,0
1641476280,0
1641476400,0
1641476520,0
1641476640,0
1641476760,0
1641476880,0
1641477000,0
1641477120,0
1641477240,0
1641477360,0
1641477480,0
1641477600,0
1641477720,0
1641477840,0
1641477960,0
1641478080,0
1641478200,0
1641478320,0
1641478440,0
1641478560,0
1641478680,0
1641478800,0
1641478920,0
1641479040,0
1641479160,0
1641479280,0
1641479400,0
1641479520,0
1641479640,0
1641479760,0
1641479880,0
1641480000,0
1641480120,0
1641480240,0
1641480360,0
1641480480,0
1641480600,0
1641480720,0
1641480840,0
1641480960,0
1641481080,0
1641481200,0
1641481320,0
1641481440,0
1641481560,0
1641481680,0
1641481800,0
1641481920,0
1641482040,0
1641482160,0
1641482280,0
1641482400,0
1641482520,0
1641482640,1
1641482760,0
1641482880,0
1641483000,0
1641483120,0
1641483240,0
1641483360,0
1641483480,0
1641483600,0
1641483720,0
1641483840,0
1641483960,0
1641484080,0
1641484200,0
1641484320,0
1641484440,0
1641484560,0
1641484680,0
1641484800,0
1641484920,0
1641485040,0
1641485160,0
1641485280,0
1641485400,0
1641485520,0
1641485640,0
1641485760,0
1641485880,0
1641486000,0
1641486120,0
1641486240,0
1641486360,0
1641486480,0
1641486600,0
1641486720,0
1641486840,0
1641486960,0
1641487080,0
1641487200,0
1641487320,0
1641487440,0
1641487560,0
1641487680,0
1641487800,0
1641487920,0
1641488040,0
1641488160,0
1641488280,0
1641488400,0
1641488520,0
1641488640,0
1641488760,0
1641488880,0
1641489000,0
1641489120,0
1641489240,0
1641489360,0
1641489480,0
1641489600,0
1641489720,0
1641489840,0
1641489960,0
1641490080,0
1641490200,0
1641490320,0
1641490440,0
1641490560,0
1641490680,0
1641490800,0
1641490920,0
1641491040,0
1641491160,1
1641491280,0
1641491400,0
1641491520,0
1641491640,1
1641491760,1
1641491880,1
1641492000,1
1641492120,1
1641492240,1
1641492360,1
1641492480,1
1641492600,1
1641492720,0
1641492840,0
1641492960,0
1641493080,0
1641493200,0
1641493320,0
1641493440,0
1641493560,0
1641493680,0
1641493800,0
1641493920,0
1641494040,0
1641494160,0
1641494280,0
1641494400,0
1641494520,0
1641494640,0
1641494760,0
1641494880,0
1641495000,0
1641495120,0
1641495240,0
1641495360,0
1641495480,0
1641495600,0
1641495720,0
1641495840,0
1641495960,0
1641496080,0
1641496200,0
1641496320,0
1641496440,0
1641496560,0
1641496680,0
1641496800,0
1641496920,0
1641497040,0
1641497160,0
1641497280,0
1641497400,0
1641497520,0
1641497640,0
1641497760,0
1641497880,0
1641498000,0
1641498120,0
1641498240,0
1641498360,0
1641498480,0
1641498600,0
1641498720,0
1641498840,0
1641498960,0
1641499080,0
1641499200,0
1641499320,0
1641499440,0
1641499560,0
1641499680,0
1641499800,0
1641499920,0
1641500040,0
1641500160,0
1641500280,0
1641500400,0
1641500520,0
1641500640,0
1641500760,0
1641500880,0
1641501000,0
1641501120,0
1641501240,0
1641501360,0
1641501480,0
1641501600,0
1641501720,0
1641501840,0
1641501960,0
1641502080,0
1641502200,0
1641502320,0
1641502440,0
1641502560,0
1641502680,0
1641502800,0
1641502920,0
1641503040,0
1641503160,0
1641503280,0
1641503400,0
1641503520,0
1641503640,0
1641503760,0
1641503880,0
1641504000,0
1641504120,0
1641504240,0
1641504360,0
1641504480,0
1641504600,0
1641504720,0
1641504840,0
1641504960,0
1641505080,0
1641505200,0
1641505320,0
1641505440,0
1641505560,0
1641505680,0
1641505800,0
1641505920,0
1641506040,0
1641506160,0
1641506280,0
1641506400,0
1641506520,0
1641506640,0
1641506760,0
1641506880,0
1641507000,0
1641507120,0
1641507240,0
1641507360,0
1641507480,0
1641507600,0
1641507720,0
1641507840,0
1641507960,0
1641508080,0
1641508200,0
1641508320,0
1641508440,0
1641508560,0
1641508680,0
1641508800,0
1641508920,0
1641509040,0
1641509160,0
1641509280,0
1641509400,0
1641509520,0
1641509640,0
1641509760,0
1641509880,0
1641510000,0
1641510120,0
1641510240,0
1641510360,0
1641510480,0
1641510600,0
1641510720,0
1641510840,0
1641510960,0
1641511080,0
1641511200,1
1641511320,1
1641511440,1
1641511560,1
1641511680,1
1641511800,0
1641511920,0
1641512040,0
1641512160,0
1641512280,0
1641512400,0
1641512520,0
1641512640,0
1641512760,0
1641512880,0
1641513000,0
1641513120,0
1641513240,0
1641513360,0
1641513480,0
1641513600,0
1641513720,0
1641513840,0
1641513960,0
1641514080,0
1641514200,1
1641514320,1
1641514440,1
1641514560,1
1641514680,0
1641514800,0
1641514920,0
1641515040,0
1641515160,0
1641515280,0
1641515400,0
1641515520,0
1641515640,0
1641515760,0
1641515880,0
1641516000,0
1641516120,0
1641516240,0
1641516360,0
1641516480,0
1641516600,0
1641516720,0
1641516840,0
1641516960,0
1641517080,0
1641517200,0
1641517320,0
1641517440,0
1641517560,0
1641517680,0
1641517800,0
1641517920,0
1641518040,0
1641518160,0
1641518280,0
1641518400,0
1641518520,0
1641518640,0
1641518760,0
1641518880,0
1641519000,0
1641519120,0
1641519240,1
1641519360,0
1641519480,0
1641519600,0
1641519720,0
1641519840,0
1641519960,0
1641520080,0
1641520200,0
1641520320,0
1641520440,0
1641520560,0
1641520680,0
1641520800,0
1641520920,0
1641521040,0
1641521160,0
1641521280,0
1641521400,0
1641521520,0
1641521640,0
1641521760,0
1641521880,0
1641522000,0
1641522120,0
1641522240,0
1641522360,0
1641522480,0
1641522600,0
1641522720,0
1641522840,0
1641522960,0
1641523080,0
1641523200,0
1641523320,0
1641523440,0
1641523560,0
1641523680,0
1641523800,0
1641523920,0
1641524040,0
1641524160,0
1641524280,0
1641524400,0
1641524520,0
1641524640,0
1641524760,0
1641524880,0
1641525000,0
1641525120,0
1641525240,0
1641525360,0
1641525480,0
1641525600,0
1641525720,0
1641525840,0
1641525960,0
1641526080,0
1641526200,0
1641526320,0
1641526440,0
1641526560,0
1641526680,0
1641526800,0
1641526920,0
1641527040,0
1641527160,0
1641527280,0
1641527400,0
1641527520,0
1641527640,0
1641527760,0
1641527880,0
1641528000,0
1641528120,0
1641528240,0
1641528360,0
1641528480,0
1641528600,0
1641528720,0
1641528840,0
1641528960,0
1641529080,0
1641529200,0
1641529320,1
1641529440,0
1641529560,0
1641529680,0
1641529800,0
1641529920,0
1641530040,0
1641530160,0
1641530280,0
1641530400,1
1641530520,1
1641530640,1
1641530760,1
1641530880,1
1641531000,0
1641531120,0
1641531240,0
1641531360,0
1641531480,0
1641531600,0
1641531720,0
1641531840,0
1641531960,0
1641532080,0
1641532200,0
1641532320,0
1641532440,0
1641532560,0
1641532680,0
1641532800,0
1641532920,0
1641533040,0
1641533160,0
1641533280,0
1641533400,0
1641533520,0
1641533640,0
1641533760,0
1641533880,0
1641534000,0
1641534120,0
1641534240,0
1641534360,0
1641534480,0
1641534600,0
1641534720,0
1641534840,0
1641534960,0
1641535080,0
1641535200,0
1641535320,0
1641535440,0
1641535560,0
1641535680,0
1641535800,0
1641535920,0
1641536040,0
1641536160,0
1641536280,0
1641536400,1
1641536520,1
1641536640,1
1641536760,1
1641536880,1
1641537000,1
1641537120,1
1641537240,1
1641537360,0
1641537480,0
1641537600,0
1641537720,0
1641537840,0
1641537960,0
1641538080,0
1641538200,0
1641538320,0
1641538440,0
1641538560,0
1641538680,0
1641538800,0
1641538920,0
1641539040,0
1641539160,0
1641539280,0
1641539400,0
1641539520,0
1641539640,0
1641539760,0
1641539880,0
1641540000,0
1641540120,0
1641540240,0
1641540360,0
1641540480,0
1641540600,0
1641540720,0
1641540840,0
1641540960,0
1641541080,0
1641541200,0
1641541320,0
1641541440,0
1641541560,0
1641541680,0
1641541800,0
1641541920,0
1641542040,0
1641542160,0
1641542280,0
1641542400,0
1641542520,0
1641542640,0
1641542760,0
1641542880,0
1641543000,0
1641543120,0
1641543240,0
1641543360,0
1641543480,0
1641543600,0
1641543720,0
1641543840,0
1641543960,0
1641544080,0
1641544200,0
1641544320,0
1641544440,0
1641544560,0
1641544680,0
1641544800,0
1641544920,0
1641545040,0
1641545160,0
1641545280,0
1641545400,0
1641545520,0
1641545640,0
1641545760,0
1641545880,0
1641546000,0
1641546120,0
1641546240,0
1641546360,0
1641546480,0
1641546600,0
1641546720,0
1641546840,0
1641546960,0
1641547080,0
1641547200,0
1641547320,0
1641547440,0
1641547560,0
1641547680,1
1641547800,1
1641547920,1
1641548040,1
1641548160,1
1641548280,1
1641548400,1
1641548520,1
1641548640,1
1641548760,1
1641548880,1
1641549000,1
1641549120,0
1641549240,0
1641549360,0
1641549480,0
1641549600,0
1641549720,0
1641549840,0
1641549960,0
1641550080,0
1641550200,0
1641550320,0
1641550440,0
1641550560,0
1641550680,0
1641550800,0
1641550920,0
1641551040,0
1641551160,0
1641551280,0
1641551400,0
1641551520,0
1641551640,0
1641551760,0
1641551880,0
1641552000,0
1641552120,0
1641552240,0
1641552360,0
1641552480,0
1641552600,0
1641552720,0
1641552840,0
1641552960,0
1641553080,0
1641553200,0
1641553320,0
1641553440,0
1641553560,0
1641553680,0
1641553800,0
1641553920,0
1641554040,0
1641554160,0
1641554280,0
1641554400,1
1641554520,1
1641554640,1
1641554760,1
1641554880,1
1641555000,0
1641555120,0
1641555240,0
1641555360,0
1641555480,0
1641555600,0
1641555720,0
1641555840,0
1641555960,0
1641556080,0
1641556200,0
1641556320,0
1641556440,0
1641556560,0
1641556680,0
1641556800,0
1641556920,0
1641557040,0
1641557160,0
1641557280,0
1641557400,0
1641557520,0
1641557640,0
1641557760,0
1641557880,0
1641558000,0
1641558120,0
1641558240,0
1641558360,0
1641558480,0
1641558600,0
1641558720,0
1641558840,0
1641558960,0
1641559080,0
1641559200,0
1641559320,0
1641559440,0
1641559560,0
1641559680,0
1641559800,0
1641559920,0
1641560040,0
1641560160,0
1641560280,0
1641560400,0
1641560520,0
1641560640,0
1641560760,0
1641560880,0
1641561000,0
1641561120,0
1641561240,0
1641561360,0
1641561480,0
1641561600,0
1641561720,0
1641561840,0
1641561960,0
1641562080,0
1641562200,0
1641562320,0
1641562440,0
1641562560,0
1641562680,0
1641562800,0
1641562920,0
1641563040,0
1641563160,0
1641563280,0
1641563400,0
1641563520,0
1641563640,0
1641563760,0
1641563880,0
1641564000,0
1641564120,0
1641564240,0
1641564360,0
1641564480,0
1641564600,0
1641564720,0
1641564840,0
1641564960,0
1641565080,0
1641565200,0
1641565320,0
1641565440,0
1641565560,0
1641565680,0
1641565800,0
1641565920,0
1641566040,0
1641566160,0
1641566280,0
1641566400,0
1641566520,0
1641566640,0
1641566760,0
1641566880,0
1641567000,0
1641567120,0
1641567240,0
1641567360,0
1641567480,0
1641567600,0
1641567720,0
1641567840,0
1641567960,0
1641568080,0
1641568200,0
1641568320,0
1641568440,0
1641568560,0
1641568680,0
1641568800,0
1641568920,0
1641569040,0
1641569160,0
1641569280,0
1641569400,0
1641569520,0
1641569640,0
1641569760,0
1641569880,0
1641570000,0
1641570120,0
1641570240,0
1641570360,0
1641570480,0
1641570600,0
1641570720,0
1641570840,0
1641570960,0
1641571080,0
1641571200,0
1641571320,0
1641571440,0
1641571560,0
1641571680,0
1641571800,0
1641571920,0
1641572040,0
1641572160,0
1641572280,0
1641572400,0
1641572520,0
1641572640,0
1641572760,0
1641572880,0
1641573000,0
1641573120,0
1641573240,0
1641573360,0
1641573480,0
1641573600,0
1641573720,0
1641573840,0
1641573960,0
1641574080,0
1641574200,0
1641574320,0
1641574440,0
1641574560,0
1641574680,0
1641574800,0
1641574920,0
1641575040,0
1641575160,0
1641575280,0
1641575400,0
1641575520,1
1641575640,0
1641575760,0
1641575880,0
1641576000,0
1641576120,0
1641576240,0
1641576360,0
1641576480,0
1641576600,0
1641576720,0
1641576840,0
1641576960,0
1641577080,0
1641577200,0
1641577320,0
1641577440,0
1641577560,0
1641577680,0
1641577800,0
1641577920,0
1641578040,0
1641578160,0
1641578280,0
1641578400,0
1641578520,0
1641578640,0
1641578760,1
1641578880,1
1641579000,1
1641579120,1
1641579240,0
1641579360,0
1641579480,0
1641579600,0
1641579720,0
1641579840,0
1641579960,0
1641580080,0
1641580200,0
1641580320,0
1641580440,0
1641580560,0
1641580680,0
1641580800,0
1641580920,0
1641581040,0
1641581160,0
1641581280,0
1641581400,0
1641581520,0
1641581640,0
1641581760,0
1641581880,0
1641582000,0
1641582120,0
1641582240,0
1641582360,0
1641582480,0
1641582600,0
1641582720,0
1641582840,0
1641582960,0
1641583080,0
1641583200,0
1641583320,0
1641583440,0
1641583560,0
1641583680,0
1641583800,0
1641583920,0
1641584040,0
1641584160,0
1641584280,0
1641584400,0
1641584520,0
1641584640,0
1641584760,0
1641584880,0
1641585000,0
1641585120,0
1641585240,0
1641585360,0
1641585480,0
1641585600,0
1641585720,0
1641585840,0
1641585960,0
1641586080,0
1641586200,0
1641586320,0
1641586440,0
1641586560,0
1641586680,0
1641586800,0
1641586920,0
1641587040,0
1641587160,0
1641587280,0
1641587400,0
1641587520,0
1641587640,0
1641587760,0
1641587880,0
1641588000,0
1641588120,0
1641588240,0
1641588360,0
1641588480,0
1641588600,0
1641588720,0
1641588840,0
1641588960,0
1641589080,0
1641589200,0
1641589320,1
1641589440,1
1641589560,1
1641589680,1
1641589800,1
1641589920,1
1641590040,1
1641590160,1
1641590280,0
1641590400,0
1641590520,0
1641590640,0
1641590760,0
1641590880,0
1641591000,0
1641591120,0
1641591240,0
1641591360,0
1641591480,0
1641591600,0
1641591720,0
1641591840,0
1641591960,0
1641592080,0
1641592200,0
1641592320,0
1641592440,0
1641592560,0
1641592680,0
1641592800,0
1641592920,0
1641593040,0
1641593160,0
1641593280,0
1641593400,0
1641593520,0
1641593640,0
1641593760,0
1641593880,0
1641594000,0
1641594120,0
1641594240,0
1641594360,0
1641594480,0
1641594600,0
1641594720,0
1641594840,0
1641594960,0
1641595080,0
1641595200,0
1641595320,0
1641595440,0
1641595560,0
1641595680,0
1641595800,0
1641595920,0
1641596040,0
1641596160,0
1641596280,0
1641596400,0
1641596520,0
1641596640,0
1641596760,0
1641596880,0
1641597000,0
1641597120,0
1641597240,0
1641597360,0
1641597480,0
1641597600,0
1641597720,0
1641597840,0
1641597960,0
1641598080,0
1641598200,0
1641598320,0
1641598440,0
1641598560,0
1641598680,0
1641598800,0
1641598920,0
1641599040,0
1641599160,0
1641599280,0
1641599400,0
1641599520,0
1641599640,0
1641599760,0
1641599880,0
1641600000,0
1641600120,0
1641600240,0
1641600360,0
1641600480,0
1641600600,0
1641600720,0
1641600840,0
1641600960,0
1641601080,0
1641601200,0
1641601320,0
1641601440,0
1641601560,0
1641601680,0
1641601800,0
1641601920,0
1641602040,0
1641602160,0
1641602280,0
1641602400,0
1641602520,0
1641602640,0
1641602760,0
1641602880,0
1641603000,0
1641603120,0
1641603240,0
1641603360,0
1641603480,0
1641603600,0
1641603720,0
1641603840,0
1641603960,0
1641604080,0
1641604200,0
1641604320,0
1641604440,0
1641604560,0
1641604680,0
1641604800,0
1641604920,0
1641605040,0
1641605160,0
1641605280,0
1641605400,0
1641605520,0
1641605640,0
1641605760,0
1641605880,0
1641606000,0
1641606120,0
1641606240,0
1641606360,0
1641606480,0
1641606600,0
1641606720,0
1641606840,0
1641606960,0
1641607080,0
1641607200,0
1641607320,0
1641607440,0
1641607560,0
1641607680,0
1641607800,0
1641607920,0
1641608040,0
1641608160,0
1641608280,0
1641608400,1
1641608520,0
1641608640,0
1641608760,0
1641608880,0
1641609000,0
1641609120,0
1641609240,0
1641609360,0
1641609480,0
1641609600,0
1641609720,0
1641609840,0
1641609960,0
1641610080,0
1641610200,0
1641610320,0
1641610440,0
1641610560,0
1641610680,0
1641610800,0
1641610920,0
1641611040,0
1641611160,0
1641611280,0
1641611400,0
1641611520,0
1641611640,0
1641611760,0
1641611880,0
1641612000,0
1641612120,0
1641612240,0
1641612360,0
1641612480,0
1641612600,0
1641612720,0
1641612840,0
1641612960,0
1641613080,0
1641613200,0
1641613320,0
1641613440,0
1641613560,0
1641613680,0
1641613800,0
1641613920,0
1641614040,0
1641614160,0
1641614280,0
1641614400,0
1641614520,0
1641614640,0
1641614760,0
1641614880,0
1641615000,0
1641615120,0
1641615240,1
1641615360,1
1641615480,1
1641615600,0
1641615720,0
1641615840,0
1641615960,0
1641616080,0
1641616200,0
1641616320,0
1641616440,0
1641616560,0
1641616680,0
1641616800,0
1641616920,0
1641617040,0
1641617160,0
1641617280,0
1641617400,1
1641617520,1
1641617640,1
1641617760,0
1641617880,0
1641618000,0
1641618120,0
1641618240,0
1641618360,0
1641618480,0
1641618600,0
1641618720,0
1641618840,0
1641618960,0
1641619080,0
1641619200,0
1641619320,0
1641619440,0
1641619560,0
1641619680,0
1641619800,0
1641619920,0
1641620040,1
1641620160,1
1641620280,1
1641620400,1
1641620520,1
1641620640,1
1641620760,1
1641620880,1
1641621000,1
1641621120,1
1641621240,1
1641621360,1
1641621480,1
1641621600,1
1641621720,1
1641621840,0
1641621960,0
1641622080,0
1641622200,0
1641622320,0
1641622440,0
1641622560,0
1641622680,0
1641622800,0
1641622920,0
1641623040,0
1641623160,0
1641623280,0
1641623400,0
1641623520,0
1641623640,0
1641623760,0
1641623880,0
1641624000,0
1641624120,0
1641624240,0
1641624360,0
1641624480,0
1641624600,0
1641624720,0
1641624840,0
1641624960,0
1641625080,0
1641625200,0
1641625320,0
1641625440,0
1641625560,0
1641625680,0
1641625800,0
1641625920,0
1641626040,0
1641626160,0
1641626280,0
1641626400,0
1641626520,0
1641626640,0
1641626760,0
1641626880,0
1641627000,0
1641627120,0
1641627240,0
1641627360,0
1641627480,0
1641627600,0
1641627720,0
1641627840,0
1641627960,0
1641628080,0
1641628200,0
1641628320,0
1641628440,0
1641628560,0
1641628680,0
1641628800,0
1641628920,0
1641629040,0
1641629160,0
1641629280,0
1641629400,0
1641629520,0
1641629640,0
1641629760,0
1641629880,0
1641630000,0
1641630120,0
1641630240,0
1641630360,0
1641630480,0
1641630600,0
1641630720,0
1641630840,0
1641630960,0
1641631080,0
1641631200,0
1641631320,0
1641631440,0
1641631560,0
1641631680,0
1641631800,0
1641631920,0
1641632040,0
1641632160,0
1641632280,0
1641632400,0
1641632520,0
1641632640,0
1641632760,0
1641632880,0
1641633000,0
1641633120,0
1641633240,0
1641633360,0
1641633480,0
1641633600,0
1641633720,0
1641633840,1
1641633960,0
1641634080,0
1641634200,0
1641634320,0
1641634440,0
1641634560,0
1641634680,0
1641634800,0
1641634920,0
1641635040,0
1641635160,0
1641635280,0
1641635400,0
1641635520,0
1641635640,0
1641635760,0
1641635880,0
1641636000,0
1641636120,0
1641636240,0
1641636360,0
1641636480,0
1641636600,0
1641636720,0
1641636840,0
1641636960,0
1641637080,0
1641637200,0
1641637320,0
1641637440,0
1641637560,0
1641637680,0
1641637800,0
1641637920,0
1641638040,0
1641638160,0
1641638280,0
1641638400,0
1641638520,0
1641638640,0
1641638760,0
1641638880,0
1641639000,0
1641639120,0
1641639240,0
1641639360,0
1641639480,0
1641639600,0
1641639720,0
1641639840,0
1641639960,0
1641640080,0
1641640200,0
1641640320,0
1641640440,0
1641640560,0
1641640680,0
1641640800,0
1641640920,0
1641641040,0
1641641160,0
1641641280,0
1641641400,0
1641641520,0
1641641640,0
1641641760,0
1641641880,0
1641642000,0
1641642120,0
1641642240,0
1641642360,0
1641642480,0
1641642600,0
1641642720,0
1641642840,0
1641642960,0
1641643080,0
1641643200,0
1641643320,0
1641643440,0
1641643560,0
1641643680,0
1641643800,0
1641643920,0
1641644040,0
1641644160,0
1641644280,0
1641644400,0
1641644520,0
1641644640,0
1641644760,0
1641644880,0
1641645000,0
1641645120,0
1641645240,0
1641645360,0
1641645480,0
1641645600,0
1641645720,0
1641645840,0
1641645960,0
1641646080,0
1641646200,0
1641646320,0
1641646440,0
1641646560,0
1641646680,0
1641646800,0
1641646920,0
1641647040,0
1641647160,0
1641647280,0
1641647400,0
1641647520,0
1641647640,0
1641647760,0
1641647880,0
1641648000,0
1641648120,0
1641648240,0
1641648360,0
1641648480,0
1641648600,0
1641648720,0
1641648840,0
1641648960,0
1641649080,0
1641649200,0
1641649320,0
1641649440,0
1641649560,0
1641649680,0
1641649800,0
1641649920,0
1641650040,0
1641650160,0
1641650280,0
1641650400,1
1641650520,1
1641650640,1
1641650760,1
1641650880,1
1641651000,1
1641651120,1
1641651240,1
1641651360,1
1641651480,1
1641651600,1
1641651720,1
1641651840,1
1641651960,1
1641652080,1
1641652200,1
1641652320,1
1641652440,1
1641652560,0
1641652680,0
1641652800,0
1641652920,0
1641653040,1
1641653160,1
1641653280,1
1641653400,1
1641653520,1
1641653640,1
1641653760,0
1641653880,0
1641654000,0
1641654120,0
1641654240,0
1641654360,0
1641654480,0
1641654600,0
1641654720,0
1641654840,0
1641654960,0
1641655080,0
1641655200,0
1641655320,0
1641655440,0
1641655560,0
1641655680,0
1641655800,0
1641655920,0
1641656040,0
1641656160,0
1641656280,0
1641656400,0
1641656520,0
1641656640,0
1641656760,0
1641656880,0
1641657000,0
1641657120,0
1641657240,0
1641657360,0
1641657480,0
1641657600,0
1641657720,0
1641657840,0
1641657960,0
1641658080,0
1641658200,0
1641658320,0
1641658440,0
1641658560,0
1641658680,0
1641658800,0
1641658920,0
1641659040,0
1641659160,0
1641659280,0
1641659400,0
1641659520,0
1641659640,0
1641659760,0
1641659880,0
1641660000,0
1641660120,0
1641660240,0
1641660360,0
1641660480,0
1641660600,0
1641660720,0
1641660840,0
1641660960,0
1641661080,0
1641661200,0
1641661320,0
1641661440,1
1641661560,1
1641661680,1
1641661800,0
1641661920,0
1641662040,0
1641662160,0
1641662280,0
1641662400,0
1641662520,0
1641662640,0
1641662760,0
1641662880,0
1641663000,0
1641663120,0
1641663240,0
1641663360,0
1641663480,0
1641663600,0
1641663720,0
1641663840,0
1641663960,0
1641664080,0
1641664200,0
1641664320,0
1641664440,0
1641664560,0
1641664680,0
1641664800,0
1641664920,0
1641665040,0
1641665160,0
1641665280,0
1641665400,0
1641665520,0
1641665640,0
1641665760,0
1641665880,0
1641666000,0
1641666120,0
1641666240,0
1641666360,0
1641666480,0
1641666600,0
1641666720,0
1641666840,0
1641666960,0
1641667080,0
1641667200,0
1641667320,0
1641667440,0
1641667560,0
1641667680,0
1641667800,0
1641667920,0
1641668040,0
1641668160,0
1641668280,0
1641668400,0
1641668520,0
1641668640,0
1641668760,0
1641668880,0
1641669000,0
1641669120,0
1641669240,0
1641669360,0
1641669480,0
1641669600,0
1641669720,0
1641669840,0
1641669960,0
1641670080,0
1641670200,0
1641670320,0
1641670440,0
1641670560,0
1641670680,0
1641670800,0
1641670920,0
1641671040,0
1641671160,0
1641671280,0
1641671400,0
1641671520,0
1641671640,0
1641671760,0
1641671880,0
1641672000,0
1641672120,0
1641672240,0
1641672360,0
1641672480,0
1641672600,0
1641672720,0
1641672840,0
1641672960,0
1641673080,0
1641673200,0
1641673320,0
1641673440,0
1641673560,0
1641673680,0
1641673800,0
1641673920,0
1641674040,0
1641674160,0
1641674280,0
1641674400,0
1641674520,0
1641674640,0
1641674760,0
1641674880,0
1641675000,0
1641675120,0
1641675240,0
1641675360,1
1641675480,1
1641675600,1
1641675720,1
1641675840,1
1641675960,1
1641676080,1
1641676200,1
1641676320,0
1641676440,0
1641676560,1
1641676680,0
1641676800,0
1641676920,0
1641677040,0
1641677160,0
1641677280,0
1641677400,0
1641677520,0
1641677640,0
1641677760,0
1641677880,0
1641678000,0
1641678120,0
1641678240,0
1641678360,0
1641678480,0
1641678600,0
1641678720,0
1641678840,0
1641678960,0
1641679080,0
1641679200,0
1641679320,0
1641679440,0
1641679560,0
1641679680,0
1641679800,0
1641679920,0
1641680040,0
1641680160,0
1641680280,0
1641680400,0
1641680520,0
1641680640,0
1641680760,0
1641680880,0
1641681000,0
1641681120,0
1641681240,0
1641681360,0
1641681480,0
1641681600,0
1641681720,0
1641681840,0
1641681960,0
1641682080,0
1641682200,0
1641682320,0
1641682440,0
1641682560,1
1641682680,0
1641682800,0
1641682920,0
1641683040,0
1641683160,0
1641683280,0
1641683400,0
1641683520,0
1641683640,0
1641683760,0
1641683880,0
1641684000,0
1641684120,0
1641684240,0
1641684360,0
1641684480,0
1641684600,0
1641684720,0
1641684840,0
1641684960,0
1641685080,0
1641685200,0
1641685320,0
1641685440,0
1641685560,0
1641685680,0
1641685800,0
1641685920,0
1641686040,0
1641686160,0
1641686280,0
1641686400,0
1641686520,0
1641686640,0
1641686760,0
1641686880,0
1641687000,0
1641687120,0
1641687240,0
1641687360,0
1641687480,0
1641687600,0
1641687720,0
1641687840,0
1641687960,0
1641688080,0
1641688200,0
1641688320,0
1641688440,0
1641688560,0
1641688680,0
1641688800,0
1641688920,0
1641689040,0
1641689160,0
1641689280,0
1641689400,0
1641689520,0
1641689640,0
1641689760,0
1641689880,0
1641690000,0
1641690120,0
1641690240,0
1641690360,1
1641690480,1
1641690600,0
1641690720,1
1641690840,1
1641690960,1
1641691080,1
1641691200,1
1641691320,1
1641691440,0
1641691560,0
1641691680,0
1641691800,0
1641691920,0
1641692040,0
1641692160,0
1641692280,0
1641692400,0
1641692520,0
1641692640,0
1641692760,0
1641692880,0
1641693000,0
1641693120,0
1641693240,1
1641693360,1
1641693480,1
1641693600,1
1641693720,1
1641693840,1
1641693960,0
1641694080,0
1641694200,0
1641694320,0
1641694440,0
1641694560,0
1641694680,0
1641694800,0
1641694920,0
1641695040,1
1641695160,1
1641695280,1
1641695400,0
1641695520,0
1641695640,0
1641695760,0
1641695880,0
1641696000,0
1641696120,0
1641696240,0
1641696360,0
1641696480,0
1641696600,0
1641696720,0
1641696840,0
1641696960,0
1641697080,0
1641697200,0
1641697320,0
1641697440,0
1641697560,0
1641697680,0
1641697800,0
1641697920,1
1641698040,1
1641698160,1
1641698280,1
1641698400,1
1641698520,1
1641698640,1
1641698760,0
1641698880,0
1641699000,0
1641699120,0
1641699240,0
1641699360,0
1641699480,0
1641699600,0
1641699720,0
1641699840,0
1641699960,0
1641700080,0
1641700200,0
1641700320,0
1641700440,0
1641700560,0
1641700680,0
1641700800,0
1641700920,0
1641701040,0
1641701160,0
1641701280,0
1641701400,0
1641701520,0
1641701640,0
1641701760,0
1641701880,0
1641702000,0
1641702120,0
1641702240,0
1641702360,0
1641702480,0
1641702600,0
1641702720,0
1641702840,0
1641702960,0
1641703080,0
1641703200,0
1641703320,0
1641703440,0
1641703560,0
1641703680,0
1641703800,0
1641703920,0
1641704040,0
1641704160,0
1641704280,0
1641704400,0
1641704520,0
1641704640,0
1641704760,0
1641704880,0
1641705000,0
1641705120,0
1641705240,0
1641705360,0
1641705480,0
1641705600,0
1641705720,0
1641705840,0
1641705960,0
1641706080,0
1641706200,0
1641706320,0
1641706440,0
1641706560,0
1641706680,0
1641706800,0
1641706920,0
1641707040,0
1641707160,0
1641707280,0
1641707400,0
1641707520,0
1641707640,0
1641707760,0
1641707880,0
1641708000,0
1641708120,0
1641708240,0
1641708360,0
1641708480,0
1641708600,0
1641708720,0
1641708840,0
1641708960,0
1641709080,0
1641709200,0
1641709320,0
1641709440,1
1641709560,1
1641709680,1
1641709800,0
1641709920,0
1641710040,0
1641710160,0
1641710280,0
1641710400,0
1641710520,0
1641710640,0
1641710760,0
1641710880,0
1641711000,0
1641711120,0
1641711240,0
1641711360,0
1641711480,0
1641711600,0
1641711720,0
1641711840,0
1641711960,0
1641712080,0
1641712200,0
1641712320,0
1641712440,0
1641712560,0
1641712680,0
1641712800,0
1641712920,0
1641713040,0
1641713160,0
1641713280,0
1641713400,0
1641713520,0
1641713640,0
1641713760,0
1641713880,0
1641714000,0
1641714120,0
1641714240,0
